object_type,object_id,object_system,object_code
stop_point,SCF:SP:SPOCENoctilien87588244,navitia1,SCFSPOCENoctilien87588244
stop_point,SCF:SP:SPOCENoctilien87588244,source,SPOCENoctilien87588244
stop_point,SCF:SP:SPOCENoctilien87588251,navitia1,SCFSPOCENoctilien87588251
stop_point,SCF:SP:SPOCENoctilien87588251,source,SPOCENoctilien87588251
stop_point,SCF:SP:SPOCENoctilien87588269,navitia1,SCFSPOCENoctilien87588269
stop_point,SCF:SP:SPOCENoctilien87588269,source,SPOCENoctilien87588269
stop_point,SCF:SP:SPOCENoctilien87588277,navitia1,SCFSPOCENoctilien87588277
stop_point,SCF:SP:SPOCENoctilien87588277,source,SPOCENoctilien87588277
stop_point,SCF:SP:SPOCENoctilien87588285,navitia1,SCFSPOCENoctilien87588285
stop_point,SCF:SP:SPOCENoctilien87588285,source,SPOCENoctilien87588285
stop_point,SCF:SP:SPOCENoctilien87588301,navitia1,SCFSPOCENoctilien87588301
stop_point,SCF:SP:SPOCENoctilien87588301,source,SPOCENoctilien87588301
stop_point,SCF:SP:SPOCENoctilien87590463,navitia1,SCFSPOCENoctilien87590463
stop_point,SCF:SP:SPOCENoctilien87590463,source,SPOCENoctilien87590463
stop_point,SCF:SP:SPOCENoctilien87590471,navitia1,SCFSPOCENoctilien87590471
stop_point,SCF:SP:SPOCENoctilien87590471,source,SPOCENoctilien87590471
stop_point,SCF:SP:SPOCENoctilien87590497,navitia1,SCFSPOCENoctilien87590497
stop_point,SCF:SP:SPOCENoctilien87590497,source,SPOCENoctilien87590497
stop_point,SCF:SP:SPOCENoctilien87590505,navitia1,SCFSPOCENoctilien87590505
stop_point,SCF:SP:SPOCENoctilien87590505,source,SPOCENoctilien87590505
stop_point,SCF:SP:SPOCENoctilien87590513,navitia1,SCFSPOCENoctilien87590513
stop_point,SCF:SP:SPOCENoctilien87590513,source,SPOCENoctilien87590513
stop_point,SCF:SP:SPOCENoctilien87590521,navitia1,SCFSPOCENoctilien87590521
stop_point,SCF:SP:SPOCENoctilien87590521,source,SPOCENoctilien87590521
stop_point,SCF:SP:SPOCENoctilien87590547,navitia1,SCFSPOCENoctilien87590547
stop_point,SCF:SP:SPOCENoctilien87590547,source,SPOCENoctilien87590547
stop_point,SCF:SP:SPOCENoctilien87590554,navitia1,SCFSPOCENoctilien87590554
stop_point,SCF:SP:SPOCENoctilien87590554,source,SPOCENoctilien87590554
stop_point,SCF:SP:SPOCENoctilien87590562,navitia1,SCFSPOCENoctilien87590562
stop_point,SCF:SP:SPOCENoctilien87590562,source,SPOCENoctilien87590562
stop_point,SCF:SP:SPOCENoctilien87590570,navitia1,SCFSPOCENoctilien87590570
stop_point,SCF:SP:SPOCENoctilien87590570,source,SPOCENoctilien87590570
stop_point,SCF:SP:SPOCENoctilien87590588,navitia1,SCFSPOCENoctilien87590588
stop_point,SCF:SP:SPOCENoctilien87590588,source,SPOCENoctilien87590588
stop_point,SCF:SP:SPOCENoctilien87590596,navitia1,SCFSPOCENoctilien87590596
stop_point,SCF:SP:SPOCENoctilien87590596,source,SPOCENoctilien87590596
stop_point,SCF:SP:SPOCENoctilien87590604,navitia1,SCFSPOCENoctilien87590604
stop_point,SCF:SP:SPOCENoctilien87590604,source,SPOCENoctilien87590604
stop_point,SCF:SP:SPOCENoctilien87590612,navitia1,SCFSPOCENoctilien87590612
stop_point,SCF:SP:SPOCENoctilien87590612,source,SPOCENoctilien87590612
stop_point,SCF:SP:SPOCENoctilien87590620,navitia1,SCFSPOCENoctilien87590620
stop_point,SCF:SP:SPOCENoctilien87590620,source,SPOCENoctilien87590620
stop_point,SCF:SP:SPOCENoctilien87590646,navitia1,SCFSPOCENoctilien87590646
stop_point,SCF:SP:SPOCENoctilien87590646,source,SPOCENoctilien87590646
stop_point,SCF:SP:SPOCENoctilien87590653,navitia1,SCFSPOCENoctilien87590653
stop_point,SCF:SP:SPOCENoctilien87590653,source,SPOCENoctilien87590653
stop_point,SCF:SP:SPOCENoctilien87591149,navitia1,SCFSPOCENoctilien87591149
stop_point,SCF:SP:SPOCENoctilien87591149,source,SPOCENoctilien87591149
stop_point,SCF:SP:SPOCENoctilien87591156,navitia1,SCFSPOCENoctilien87591156
stop_point,SCF:SP:SPOCENoctilien87591156,source,SPOCENoctilien87591156
stop_point,SCF:SP:SPOCENoctilien87591164,navitia1,SCFSPOCENoctilien87591164
stop_point,SCF:SP:SPOCENoctilien87591164,source,SPOCENoctilien87591164
stop_point,SCF:SP:SPOCENoctilien87591172,navitia1,SCFSPOCENoctilien87591172
stop_point,SCF:SP:SPOCENoctilien87591172,source,SPOCENoctilien87591172
stop_point,SCF:SP:SPOCENoctilien87591180,navitia1,SCFSPOCENoctilien87591180
stop_point,SCF:SP:SPOCENoctilien87591180,source,SPOCENoctilien87591180
stop_point,SCF:SP:SPOCENoctilien87591750,navitia1,SCFSPOCENoctilien87591750
stop_point,SCF:SP:SPOCENoctilien87591750,source,SPOCENoctilien87591750
stop_point,SCF:SP:SPOCENoctilien87591768,navitia1,SCFSPOCENoctilien87591768
stop_point,SCF:SP:SPOCENoctilien87591768,source,SPOCENoctilien87591768
stop_point,SCF:SP:SPOCENoctilien87591776,navitia1,SCFSPOCENoctilien87591776
stop_point,SCF:SP:SPOCENoctilien87591776,source,SPOCENoctilien87591776
stop_point,SCF:SP:SPOCENoctilien87591784,navitia1,SCFSPOCENoctilien87591784
stop_point,SCF:SP:SPOCENoctilien87591784,source,SPOCENoctilien87591784
stop_point,SCF:SP:SPOCENoctilien87591792,navitia1,SCFSPOCENoctilien87591792
stop_point,SCF:SP:SPOCENoctilien87591792,source,SPOCENoctilien87591792
stop_point,SCF:SP:SPOCENoctilien87591800,navitia1,SCFSPOCENoctilien87591800
stop_point,SCF:SP:SPOCENoctilien87591800,source,SPOCENoctilien87591800
stop_point,SCF:SP:SPOCENoctilien87591818,navitia1,SCFSPOCENoctilien87591818
stop_point,SCF:SP:SPOCENoctilien87591818,source,SPOCENoctilien87591818
stop_point,SCF:SP:SPOCENoctilien87591826,navitia1,SCFSPOCENoctilien87591826
stop_point,SCF:SP:SPOCENoctilien87591826,source,SPOCENoctilien87591826
stop_point,SCF:SP:SPOCENoctilien87591834,navitia1,SCFSPOCENoctilien87591834
stop_point,SCF:SP:SPOCENoctilien87591834,source,SPOCENoctilien87591834
stop_point,SCF:SP:SPOCENoctilien87591859,navitia1,SCFSPOCENoctilien87591859
stop_point,SCF:SP:SPOCENoctilien87591859,source,SPOCENoctilien87591859
stop_point,SCF:SP:SPOCENoctilien87591867,navitia1,SCFSPOCENoctilien87591867
stop_point,SCF:SP:SPOCENoctilien87591867,source,SPOCENoctilien87591867
stop_point,SCF:SP:SPOCENoctilien87591875,navitia1,SCFSPOCENoctilien87591875
stop_point,SCF:SP:SPOCENoctilien87591875,source,SPOCENoctilien87591875
stop_point,SCF:SP:SPOCENoctilien87594929,navitia1,SCFSPOCENoctilien87594929
stop_point,SCF:SP:SPOCENoctilien87594929,source,SPOCENoctilien87594929
stop_point,SCF:SP:SPOCENoctilien87594937,navitia1,SCFSPOCENoctilien87594937
stop_point,SCF:SP:SPOCENoctilien87594937,source,SPOCENoctilien87594937
stop_point,SCF:SP:SPOCENoctilien87594945,navitia1,SCFSPOCENoctilien87594945
stop_point,SCF:SP:SPOCENoctilien87594945,source,SPOCENoctilien87594945
stop_point,SCF:SP:SPOCENoctilien87594952,navitia1,SCFSPOCENoctilien87594952
stop_point,SCF:SP:SPOCENoctilien87594952,source,SPOCENoctilien87594952
stop_point,SCF:SP:SPOCENoctilien87594960,navitia1,SCFSPOCENoctilien87594960
stop_point,SCF:SP:SPOCENoctilien87594960,source,SPOCENoctilien87594960
stop_point,SCF:SP:SPOCENoctilien87594978,navitia1,SCFSPOCENoctilien87594978
stop_point,SCF:SP:SPOCENoctilien87594978,source,SPOCENoctilien87594978
stop_point,SCF:SP:SPOCENoctilien87594986,navitia1,SCFSPOCENoctilien87594986
stop_point,SCF:SP:SPOCENoctilien87594986,source,SPOCENoctilien87594986
stop_point,SCF:SP:SPOCENoctilien87594994,navitia1,SCFSPOCENoctilien87594994
stop_point,SCF:SP:SPOCENoctilien87594994,source,SPOCENoctilien87594994
stop_point,SCF:SP:SPOCENoctilien87595017,navitia1,SCFSPOCENoctilien87595017
stop_point,SCF:SP:SPOCENoctilien87595017,source,SPOCENoctilien87595017
stop_point,SCF:SP:SPOCENoctilien87595025,navitia1,SCFSPOCENoctilien87595025
stop_point,SCF:SP:SPOCENoctilien87595025,source,SPOCENoctilien87595025
stop_point,SCF:SP:SPOCENoctilien87595033,navitia1,SCFSPOCENoctilien87595033
stop_point,SCF:SP:SPOCENoctilien87595033,source,SPOCENoctilien87595033
stop_point,SCF:SP:SPOCENoctilien87595041,navitia1,SCFSPOCENoctilien87595041
stop_point,SCF:SP:SPOCENoctilien87595041,source,SPOCENoctilien87595041
stop_point,SCF:SP:SPOCENoctilien87595058,navitia1,SCFSPOCENoctilien87595058
stop_point,SCF:SP:SPOCENoctilien87595058,source,SPOCENoctilien87595058
stop_point,SCF:SP:SPOCENoctilien87600114,navitia1,SCFSPOCENoctilien87600114
stop_point,SCF:SP:SPOCENoctilien87600114,source,SPOCENoctilien87600114
stop_point,SCF:SP:SPOCENoctilien87600122,navitia1,SCFSPOCENoctilien87600122
stop_point,SCF:SP:SPOCENoctilien87600122,source,SPOCENoctilien87600122
stop_point,SCF:SP:SPOCENoctilien87600130,navitia1,SCFSPOCENoctilien87600130
stop_point,SCF:SP:SPOCENoctilien87600130,source,SPOCENoctilien87600130
stop_point,SCF:SP:SPOCENoctilien87600155,navitia1,SCFSPOCENoctilien87600155
stop_point,SCF:SP:SPOCENoctilien87600155,source,SPOCENoctilien87600155
stop_point,SCF:SP:SPOCENoctilien87600163,navitia1,SCFSPOCENoctilien87600163
stop_point,SCF:SP:SPOCENoctilien87600163,source,SPOCENoctilien87600163
stop_point,SCF:SP:SPOCENoctilien87600171,navitia1,SCFSPOCENoctilien87600171
stop_point,SCF:SP:SPOCENoctilien87600171,source,SPOCENoctilien87600171
stop_point,SCF:SP:SPOCENoctilien87600189,navitia1,SCFSPOCENoctilien87600189
stop_point,SCF:SP:SPOCENoctilien87600189,source,SPOCENoctilien87600189
stop_point,SCF:SP:SPOCENoctilien87600197,navitia1,SCFSPOCENoctilien87600197
stop_point,SCF:SP:SPOCENoctilien87600197,source,SPOCENoctilien87600197
stop_point,SCF:SP:SPOCENoctilien87600205,navitia1,SCFSPOCENoctilien87600205
stop_point,SCF:SP:SPOCENoctilien87600205,source,SPOCENoctilien87600205
stop_point,SCF:SP:SPOCENoctilien87604835,navitia1,SCFSPOCENoctilien87604835
stop_point,SCF:SP:SPOCENoctilien87604835,source,SPOCENoctilien87604835
stop_point,SCF:SP:SPOCENoctilien87604843,navitia1,SCFSPOCENoctilien87604843
stop_point,SCF:SP:SPOCENoctilien87604843,source,SPOCENoctilien87604843
stop_point,SCF:SP:SPOCENoctilien87604850,navitia1,SCFSPOCENoctilien87604850
stop_point,SCF:SP:SPOCENoctilien87604850,source,SPOCENoctilien87604850
stop_point,SCF:SP:SPOCENoctilien87604868,navitia1,SCFSPOCENoctilien87604868
stop_point,SCF:SP:SPOCENoctilien87604868,source,SPOCENoctilien87604868
stop_point,SCF:SP:SPOCENoctilien87604876,navitia1,SCFSPOCENoctilien87604876
stop_point,SCF:SP:SPOCENoctilien87604876,source,SPOCENoctilien87604876
stop_point,SCF:SP:SPOCENoctilien87604884,navitia1,SCFSPOCENoctilien87604884
stop_point,SCF:SP:SPOCENoctilien87604884,source,SPOCENoctilien87604884
stop_point,SCF:SP:SPOCENoctilien87604892,navitia1,SCFSPOCENoctilien87604892
stop_point,SCF:SP:SPOCENoctilien87604892,source,SPOCENoctilien87604892
stop_point,SCF:SP:SPOCENoctilien87605428,navitia1,SCFSPOCENoctilien87605428
stop_point,SCF:SP:SPOCENoctilien87605428,source,SPOCENoctilien87605428
stop_point,SCF:SP:SPOCENoctilien87605436,navitia1,SCFSPOCENoctilien87605436
stop_point,SCF:SP:SPOCENoctilien87605436,source,SPOCENoctilien87605436
stop_point,SCF:SP:SPOCENoctilien87605444,navitia1,SCFSPOCENoctilien87605444
stop_point,SCF:SP:SPOCENoctilien87605444,source,SPOCENoctilien87605444
stop_point,SCF:SP:SPOCENoctilien87606517,navitia1,SCFSPOCENoctilien87606517
stop_point,SCF:SP:SPOCENoctilien87606517,source,SPOCENoctilien87606517
stop_point,SCF:SP:SPOCENoctilien87606525,navitia1,SCFSPOCENoctilien87606525
stop_point,SCF:SP:SPOCENoctilien87606525,source,SPOCENoctilien87606525
stop_point,SCF:SP:SPOCENoctilien87606533,navitia1,SCFSPOCENoctilien87606533
stop_point,SCF:SP:SPOCENoctilien87606533,source,SPOCENoctilien87606533
stop_point,SCF:SP:SPOCENoctilien87606541,navitia1,SCFSPOCENoctilien87606541
stop_point,SCF:SP:SPOCENoctilien87606541,source,SPOCENoctilien87606541
stop_point,SCF:SP:SPOCENoctilien87606558,navitia1,SCFSPOCENoctilien87606558
stop_point,SCF:SP:SPOCENoctilien87606558,source,SPOCENoctilien87606558
stop_point,SCF:SP:SPOCENoctilien87606566,navitia1,SCFSPOCENoctilien87606566
stop_point,SCF:SP:SPOCENoctilien87606566,source,SPOCENoctilien87606566
stop_point,SCF:SP:SPOCENoctilien87606574,navitia1,SCFSPOCENoctilien87606574
stop_point,SCF:SP:SPOCENoctilien87606574,source,SPOCENoctilien87606574
stop_point,SCF:SP:SPOCENoctilien87606582,navitia1,SCFSPOCENoctilien87606582
stop_point,SCF:SP:SPOCENoctilien87606582,source,SPOCENoctilien87606582
stop_point,SCF:SP:SPOCENoctilien87608802,navitia1,SCFSPOCENoctilien87608802
stop_point,SCF:SP:SPOCENoctilien87608802,source,SPOCENoctilien87608802
stop_point,SCF:SP:SPOCENoctilien87612978,navitia1,SCFSPOCENoctilien87612978
stop_point,SCF:SP:SPOCENoctilien87612978,source,SPOCENoctilien87612978
stop_point,SCF:SP:SPOCENoctilien87654798,navitia1,SCFSPOCENoctilien87654798
stop_point,SCF:SP:SPOCENoctilien87654798,source,SPOCENoctilien87654798
stop_point,SCF:SP:SPOCENoctilien87681007,navitia1,SCFSPOCENoctilien87681007
stop_point,SCF:SP:SPOCENoctilien87681007,source,SPOCENoctilien87681007
stop_point,SCF:SP:SPOCENoctilien87681155,navitia1,SCFSPOCENoctilien87681155
stop_point,SCF:SP:SPOCENoctilien87681155,source,SPOCENoctilien87681155
stop_point,SCF:SP:SPOCENoctilien87681247,navitia1,SCFSPOCENoctilien87681247
stop_point,SCF:SP:SPOCENoctilien87681247,source,SPOCENoctilien87681247
stop_point,SCF:SP:SPOCENoctilien87681304,navitia1,SCFSPOCENoctilien87681304
stop_point,SCF:SP:SPOCENoctilien87681304,source,SPOCENoctilien87681304
stop_point,SCF:SP:SPOCENoctilien87681312,navitia1,SCFSPOCENoctilien87681312
stop_point,SCF:SP:SPOCENoctilien87681312,source,SPOCENoctilien87681312
stop_point,SCF:SP:SPOCENoctilien87681338,navitia1,SCFSPOCENoctilien87681338
stop_point,SCF:SP:SPOCENoctilien87681338,source,SPOCENoctilien87681338
stop_point,SCF:SP:SPOCENoctilien87681346,navitia1,SCFSPOCENoctilien87681346
stop_point,SCF:SP:SPOCENoctilien87681346,source,SPOCENoctilien87681346
stop_point,SCF:SP:SPOCENoctilien87681353,navitia1,SCFSPOCENoctilien87681353
stop_point,SCF:SP:SPOCENoctilien87681353,source,SPOCENoctilien87681353
stop_point,SCF:SP:SPOCENoctilien87681361,navitia1,SCFSPOCENoctilien87681361
stop_point,SCF:SP:SPOCENoctilien87681361,source,SPOCENoctilien87681361
stop_point,SCF:SP:SPOCENoctilien87681379,navitia1,SCFSPOCENoctilien87681379
stop_point,SCF:SP:SPOCENoctilien87681379,source,SPOCENoctilien87681379
stop_point,SCF:SP:SPOCENoctilien87681387,navitia1,SCFSPOCENoctilien87681387
stop_point,SCF:SP:SPOCENoctilien87681387,source,SPOCENoctilien87681387
stop_point,SCF:SP:SPOCENoctilien87681395,navitia1,SCFSPOCENoctilien87681395
stop_point,SCF:SP:SPOCENoctilien87681395,source,SPOCENoctilien87681395
stop_point,SCF:SP:SPOCENoctilien87681403,navitia1,SCFSPOCENoctilien87681403
stop_point,SCF:SP:SPOCENoctilien87681403,source,SPOCENoctilien87681403
stop_point,SCF:SP:SPOCENoctilien87681411,navitia1,SCFSPOCENoctilien87681411
stop_point,SCF:SP:SPOCENoctilien87681411,source,SPOCENoctilien87681411
stop_point,SCF:SP:SPOCENoctilien87681437,navitia1,SCFSPOCENoctilien87681437
stop_point,SCF:SP:SPOCENoctilien87681437,source,SPOCENoctilien87681437
stop_point,SCF:SP:SPOCENoctilien87681452,navitia1,SCFSPOCENoctilien87681452
stop_point,SCF:SP:SPOCENoctilien87681452,source,SPOCENoctilien87681452
stop_point,SCF:SP:SPOCENoctilien87681478,navitia1,SCFSPOCENoctilien87681478
stop_point,SCF:SP:SPOCENoctilien87681478,source,SPOCENoctilien87681478
stop_point,SCF:SP:SPOCENoctilien87681486,navitia1,SCFSPOCENoctilien87681486
stop_point,SCF:SP:SPOCENoctilien87681486,source,SPOCENoctilien87681486
stop_point,SCF:SP:SPOCENoctilien87681510,navitia1,SCFSPOCENoctilien87681510
stop_point,SCF:SP:SPOCENoctilien87681510,source,SPOCENoctilien87681510
stop_point,SCF:SP:SPOCENoctilien87681809,navitia1,SCFSPOCENoctilien87681809
stop_point,SCF:SP:SPOCENoctilien87681809,source,SPOCENoctilien87681809
stop_point,SCF:SP:SPOCENoctilien87681825,navitia1,SCFSPOCENoctilien87681825
stop_point,SCF:SP:SPOCENoctilien87681825,source,SPOCENoctilien87681825
stop_point,SCF:SP:SPOCENoctilien87682005,navitia1,SCFSPOCENoctilien87682005
stop_point,SCF:SP:SPOCENoctilien87682005,source,SPOCENoctilien87682005
stop_point,SCF:SP:SPOCENoctilien87682104,navitia1,SCFSPOCENoctilien87682104
stop_point,SCF:SP:SPOCENoctilien87682104,source,SPOCENoctilien87682104
stop_point,SCF:SP:SPOCENoctilien87682112,navitia1,SCFSPOCENoctilien87682112
stop_point,SCF:SP:SPOCENoctilien87682112,source,SPOCENoctilien87682112
stop_point,SCF:SP:SPOCENoctilien87682120,navitia1,SCFSPOCENoctilien87682120
stop_point,SCF:SP:SPOCENoctilien87682120,source,SPOCENoctilien87682120
stop_point,SCF:SP:SPOCENoctilien87682138,navitia1,SCFSPOCENoctilien87682138
stop_point,SCF:SP:SPOCENoctilien87682138,source,SPOCENoctilien87682138
stop_point,SCF:SP:SPOCENoctilien87682146,navitia1,SCFSPOCENoctilien87682146
stop_point,SCF:SP:SPOCENoctilien87682146,source,SPOCENoctilien87682146
stop_point,SCF:SP:SPOCENoctilien87682153,navitia1,SCFSPOCENoctilien87682153
stop_point,SCF:SP:SPOCENoctilien87682153,source,SPOCENoctilien87682153
stop_point,SCF:SP:SPOCENoctilien87682161,navitia1,SCFSPOCENoctilien87682161
stop_point,SCF:SP:SPOCENoctilien87682161,source,SPOCENoctilien87682161
stop_point,SCF:SP:SPOCENoctilien87682179,navitia1,SCFSPOCENoctilien87682179
stop_point,SCF:SP:SPOCENoctilien87682179,source,SPOCENoctilien87682179
stop_point,SCF:SP:SPOCENoctilien87682187,navitia1,SCFSPOCENoctilien87682187
stop_point,SCF:SP:SPOCENoctilien87682187,source,SPOCENoctilien87682187
stop_point,SCF:SP:SPOCENoctilien87682203,navitia1,SCFSPOCENoctilien87682203
stop_point,SCF:SP:SPOCENoctilien87682203,source,SPOCENoctilien87682203
stop_point,SCF:SP:SPOCENoctilien87682211,navitia1,SCFSPOCENoctilien87682211
stop_point,SCF:SP:SPOCENoctilien87682211,source,SPOCENoctilien87682211
stop_point,SCF:SP:SPOCENoctilien87682252,navitia1,SCFSPOCENoctilien87682252
stop_point,SCF:SP:SPOCENoctilien87682252,source,SPOCENoctilien87682252
stop_point,SCF:SP:SPOCENoctilien87682278,navitia1,SCFSPOCENoctilien87682278
stop_point,SCF:SP:SPOCENoctilien87682278,source,SPOCENoctilien87682278
stop_point,SCF:SP:SPOCENoctilien87682294,navitia1,SCFSPOCENoctilien87682294
stop_point,SCF:SP:SPOCENoctilien87682294,source,SPOCENoctilien87682294
stop_point,SCF:SP:SPOCENoctilien87682302,navitia1,SCFSPOCENoctilien87682302
stop_point,SCF:SP:SPOCENoctilien87682302,source,SPOCENoctilien87682302
stop_point,SCF:SP:SPOCENoctilien87682401,navitia1,SCFSPOCENoctilien87682401
stop_point,SCF:SP:SPOCENoctilien87682401,source,SPOCENoctilien87682401
stop_point,SCF:SP:SPOCENoctilien87682419,navitia1,SCFSPOCENoctilien87682419
stop_point,SCF:SP:SPOCENoctilien87682419,source,SPOCENoctilien87682419
stop_point,SCF:SP:SPOCENoctilien87682427,navitia1,SCFSPOCENoctilien87682427
stop_point,SCF:SP:SPOCENoctilien87682427,source,SPOCENoctilien87682427
stop_point,SCF:SP:SPOCENoctilien87682435,navitia1,SCFSPOCENoctilien87682435
stop_point,SCF:SP:SPOCENoctilien87682435,source,SPOCENoctilien87682435
stop_point,SCF:SP:SPOCENoctilien87682443,navitia1,SCFSPOCENoctilien87682443
stop_point,SCF:SP:SPOCENoctilien87682443,source,SPOCENoctilien87682443
stop_point,SCF:SP:SPOCENoctilien87682450,navitia1,SCFSPOCENoctilien87682450
stop_point,SCF:SP:SPOCENoctilien87682450,source,SPOCENoctilien87682450
stop_point,SCF:SP:SPOCENoctilien87682468,navitia1,SCFSPOCENoctilien87682468
stop_point,SCF:SP:SPOCENoctilien87682468,source,SPOCENoctilien87682468
stop_point,SCF:SP:SPOCENoctilien87682476,navitia1,SCFSPOCENoctilien87682476
stop_point,SCF:SP:SPOCENoctilien87682476,source,SPOCENoctilien87682476
stop_point,SCF:SP:SPOCENoctilien87684001,navitia1,SCFSPOCENoctilien87684001
stop_point,SCF:SP:SPOCENoctilien87684001,source,SPOCENoctilien87684001
stop_point,SCF:SP:SPOCENoctilien87684100,navitia1,SCFSPOCENoctilien87684100
stop_point,SCF:SP:SPOCENoctilien87684100,source,SPOCENoctilien87684100
stop_point,SCF:SP:SPOCENoctilien87684118,navitia1,SCFSPOCENoctilien87684118
stop_point,SCF:SP:SPOCENoctilien87684118,source,SPOCENoctilien87684118
stop_point,SCF:SP:SPOCENoctilien87684126,navitia1,SCFSPOCENoctilien87684126
stop_point,SCF:SP:SPOCENoctilien87684126,source,SPOCENoctilien87684126
stop_point,SCF:SP:SPOCENoctilien87684191,navitia1,SCFSPOCENoctilien87684191
stop_point,SCF:SP:SPOCENoctilien87684191,source,SPOCENoctilien87684191
stop_point,SCF:SP:SPOCENoctilien87684217,navitia1,SCFSPOCENoctilien87684217
stop_point,SCF:SP:SPOCENoctilien87684217,source,SPOCENoctilien87684217
stop_point,SCF:SP:SPOCENoctilien87684233,navitia1,SCFSPOCENoctilien87684233
stop_point,SCF:SP:SPOCENoctilien87684233,source,SPOCENoctilien87684233
stop_point,SCF:SP:SPOCENoctilien87684241,navitia1,SCFSPOCENoctilien87684241
stop_point,SCF:SP:SPOCENoctilien87684241,source,SPOCENoctilien87684241
stop_point,SCF:SP:SPOCENoctilien87684407,navitia1,SCFSPOCENoctilien87684407
stop_point,SCF:SP:SPOCENoctilien87684407,source,SPOCENoctilien87684407
stop_point,SCF:SP:SPOCENoctilien87684415,navitia1,SCFSPOCENoctilien87684415
stop_point,SCF:SP:SPOCENoctilien87684415,source,SPOCENoctilien87684415
stop_point,SCF:SP:SPOCENoctilien87686006,navitia1,SCFSPOCENoctilien87686006
stop_point,SCF:SP:SPOCENoctilien87686006,source,SPOCENoctilien87686006
stop_point,SCF:SP:SPOCENoctilien87704817,navitia1,SCFSPOCENoctilien87704817
stop_point,SCF:SP:SPOCENoctilien87704817,source,SPOCENoctilien87704817
stop_point,SCF:SP:SPOCENoctilien87704825,navitia1,SCFSPOCENoctilien87704825
stop_point,SCF:SP:SPOCENoctilien87704825,source,SPOCENoctilien87704825
stop_point,SCF:SP:SPOCENoctilien87976902,navitia1,SCFSPOCENoctilien87976902
stop_point,SCF:SP:SPOCENoctilien87976902,source,SPOCENoctilien87976902
stop_point,SCF:SP:SPOCENoctilien87977355,navitia1,SCFSPOCENoctilien87977355
stop_point,SCF:SP:SPOCENoctilien87977355,source,SPOCENoctilien87977355
stop_point,SCF:SP:SPOCENoctilien87977942,navitia1,SCFSPOCENoctilien87977942
stop_point,SCF:SP:SPOCENoctilien87977942,source,SPOCENoctilien87977942
stop_point,SCF:SP:SPOCENoctilien87978072,navitia1,SCFSPOCENoctilien87978072
stop_point,SCF:SP:SPOCENoctilien87978072,source,SPOCENoctilien87978072
stop_point,SCF:SP:SPOCENoctilien87981803,navitia1,SCFSPOCENoctilien87981803
stop_point,SCF:SP:SPOCENoctilien87981803,source,SPOCENoctilien87981803
stop_point,SCF:SP:SPOCENoctilien87981928,navitia1,SCFSPOCENoctilien87981928
stop_point,SCF:SP:SPOCENoctilien87981928,source,SPOCENoctilien87981928
stop_point,SCF:SP:SPOCENoctilien87982074,navitia1,SCFSPOCENoctilien87982074
stop_point,SCF:SP:SPOCENoctilien87982074,source,SPOCENoctilien87982074
stop_point,SCF:SP:SPOCENoctilien87982116,navitia1,SCFSPOCENoctilien87982116
stop_point,SCF:SP:SPOCENoctilien87982116,source,SPOCENoctilien87982116
stop_point,SCF:SP:SPOCENoctilien87982124,navitia1,SCFSPOCENoctilien87982124
stop_point,SCF:SP:SPOCENoctilien87982124,source,SPOCENoctilien87982124
stop_point,SCF:SP:SPOCENoctilien87982231,navitia1,SCFSPOCENoctilien87982231
stop_point,SCF:SP:SPOCENoctilien87982231,source,SPOCENoctilien87982231
stop_point,SCF:SP:SPOCENoctilien87982330,navitia1,SCFSPOCENoctilien87982330
stop_point,SCF:SP:SPOCENoctilien87982330,source,SPOCENoctilien87982330
stop_point,SCF:SP:SPOCENoctilien87982504,navitia1,SCFSPOCENoctilien87982504
stop_point,SCF:SP:SPOCENoctilien87982504,source,SPOCENoctilien87982504
stop_point,SCF:SP:SPOCENoctilien87982892,navitia1,SCFSPOCENoctilien87982892
stop_point,SCF:SP:SPOCENoctilien87982892,source,SPOCENoctilien87982892
stop_point,SCF:SP:SPOCENoctilien87983155,navitia1,SCFSPOCENoctilien87983155
stop_point,SCF:SP:SPOCENoctilien87983155,source,SPOCENoctilien87983155
stop_point,SCF:SP:SPOCENoctilien87983163,navitia1,SCFSPOCENoctilien87983163
stop_point,SCF:SP:SPOCENoctilien87983163,source,SPOCENoctilien87983163
stop_point,SCF:SP:SPOCENoctilien87983262,navitia1,SCFSPOCENoctilien87983262
stop_point,SCF:SP:SPOCENoctilien87983262,source,SPOCENoctilien87983262
stop_point,SCF:SP:SPOCENoctilien87983361,navitia1,SCFSPOCENoctilien87983361
stop_point,SCF:SP:SPOCENoctilien87983361,source,SPOCENoctilien87983361
stop_point,SCF:SP:SPOCENoctilien87983619,navitia1,SCFSPOCENoctilien87983619
stop_point,SCF:SP:SPOCENoctilien87983619,source,SPOCENoctilien87983619
stop_point,SCF:SP:SPOCENoctilien87983940,navitia1,SCFSPOCENoctilien87983940
stop_point,SCF:SP:SPOCENoctilien87983940,source,SPOCENoctilien87983940
stop_point,SCF:SP:SPOCENoctilien87984104,navitia1,SCFSPOCENoctilien87984104
stop_point,SCF:SP:SPOCENoctilien87984104,source,SPOCENoctilien87984104
stop_point,SCF:SP:SPOCENoctilien87984161,navitia1,SCFSPOCENoctilien87984161
stop_point,SCF:SP:SPOCENoctilien87984161,source,SPOCENoctilien87984161
stop_point,SCF:SP:SPOCENoctilien87984369,navitia1,SCFSPOCENoctilien87984369
